fpr,tpr,ppv,acc,npv,LR+,LR-,threshold,tpr_upper,ppv_upper,acc_upper,npv_upper,LR+_upper,LR-_upper,threshold_upper,tpr_lower,ppv_lower,acc_lower,npv_lower,LR+_lower,LR-_lower,threshold_lower
0.0,0.0,0.02064431865691079,0.998,0.9980000000000001,15.354918361818,1.0,0.07326115639685177,0.0,0.028886814722130026,0.998,0.9980000000000001,24.440295663561958,1.0,0.07326115639685177,0.0,0.012401822591691555,0.998,0.9980000000000001,6.269541060074041,1.0,0.07326115639685177
0.0,0.0,0.02064431865691079,0.998,0.9980000000000001,15.354918361818,1.0,0.07326115639685177,0.0,0.028886814722130026,0.998,0.9980000000000001,24.440295663561958,1.0,0.07326115639685177,0.0,0.0123636846164999,0.998,0.9980000000000001,6.250110985828302,1.0,0.07319082851370413
0.0,0.0,0.02064431865691079,0.998,0.9980000000000001,15.354918361818,1.0,0.07326115639685177,0.0,0.08290028515080333,0.998,0.9980000000000001,24.063765031968266,1.0,0.07319082851370413,0.0,0.012401822591691555,0.998,0.9980000000000001,6.269541060074041,1.0,0.07326115639685177
0.0,0.0,0.02064431865691079,0.998,0.9980000000000001,15.354918361818,1.0,0.07326115639685177,0.0,0.08290028515080333,0.998,0.9980000000000001,24.063765031968266,1.0,0.07319082851370413,0.0,0.0123636846164999,0.998,0.9980000000000001,6.250110985828302,1.0,0.07319082851370413
0.0,0.0,0.04763198488365161,0.998,0.9980000000000001,15.156938008898283,1.0,0.07319082851370413,0.0,0.028886814722130026,0.998,0.9980000000000001,24.440295663561958,1.0,0.07326115639685177,0.0,0.012401822591691555,0.998,0.9980000000000001,6.269541060074041,1.0,0.07326115639685177
0.0,0.0,0.04763198488365161,0.998,0.9980000000000001,15.156938008898283,1.0,0.07319082851370413,0.0,0.028886814722130026,0.998,0.9980000000000001,24.440295663561958,1.0,0.07326115639685177,0.0,0.0123636846164999,0.998,0.9980000000000001,6.250110985828302,1.0,0.07319082851370413
0.0,0.0,0.04763198488365161,0.998,0.9980000000000001,15.156938008898283,1.0,0.07319082851370413,0.0,0.08290028515080333,0.998,0.9980000000000001,24.063765031968266,1.0,0.07319082851370413,0.0,0.012401822591691555,0.998,0.9980000000000001,6.269541060074041,1.0,0.07326115639685177
0.0,0.0,0.04763198488365161,0.998,0.9980000000000001,15.156938008898283,1.0,0.07319082851370413,0.0,0.08290028515080333,0.998,0.9980000000000001,24.063765031968266,1.0,0.07319082851370413,0.0,0.0123636846164999,0.998,0.9980000000000001,6.250110985828302,1.0,0.07319082851370413
0.001,0.021387268373200485,0.0394763262622873,0.9970366534653465,0.998032624436092,21.387268373200484,0.9836569242509836,0.049068364594063045,0.04277453674640097,0.0789526525245746,0.9970875490734927,0.9980834724218111,42.77453674640097,0.9581836469004995,0.049068364594063045,0.0,0.0,0.9969857578572002,0.9979817764503729,0.0,1.0091302016014678,0.049068364594063045
0.002,0.03516170191572997,0.03594210035969346,0.9960733069306931,0.9980653163050934,17.580850957864982,0.9672810968471597,0.04716951174907672,0.07032340383145994,0.06582595081157115,0.9961446468076629,0.9981366655199946,35.161701915729964,0.9315396755195792,0.04716951174907672,0.0,0.006058249907815772,0.9960019670537232,0.9979939670901924,0.0,1.00302251817474,0.04716951174907672
0.003,0.051980198019801985,0.03914646660225072,0.9951099603960396,0.9980980758162821,17.32673267326733,0.9508724192379118,0.0452706589040904,0.09527293803612881,0.06472265089268099,0.9951965458760722,0.9981847651775042,31.757646012042937,0.9074494101944546,0.0452706589040904,0.00868745800347516,0.013570282311820447,0.9950233749160069,0.99801138645506,2.89581933449172,0.994295428281369,0.0452706589040904
0.004,0.07862550960978451,0.037614256901738856,0.9941652510192196,0.9981495842264686,19.656377402446125,0.9250747895484092,0.04261888401599403,0.13111679802528367,0.06164061989779141,0.9942702335960506,0.9982548091464901,32.779199506320914,0.8723726927456992,0.04261888401599403,0.026134221194285358,0.013587893905686295,0.9940602684423886,0.9980443593064471,6.533555298571339,0.9777768863511191,0.04261888401599403
0.005,0.08794408852649971,0.03396742979775168,0.993185888177053,0.9981664283949478,17.58881770529994,0.916639107008543,0.04186596197288398,0.14317744828464765,0.054271348721346306,0.9932963548965692,0.9982772651360343,28.63548965692953,0.8611281926787461,0.04186596197288398,0.03271072876835176,0.013663510874157042,0.9930754214575367,0.9980555916538615,6.542145753670352,0.9721500213383399,0.04186596197288398
0.006,0.09726266744321492,0.03150134841312423,0.9922065253348864,0.9981833070011057,16.210444573869154,0.9081864512643714,0.041113039929773935,0.15505113708824864,0.04923741480794616,0.9923221022741765,0.9982993916689794,25.841856181374773,0.8500491578589049,0.041113039929773935,0.0394741977981812,0.013765282018302299,0.9920909483955964,0.9980672223332319,6.579032966363533,0.9663237446698378,0.041113039929773935
0.007,0.10658124635993012,0.029722423624955724,0.9912271624927198,0.9982002201506597,15.225892337132874,0.8997167710373313,0.040360117886663896,0.16676168288829932,0.04556626833600004,0.9913475233657766,0.9983212356106028,23.823097555471332,0.839112101824472,0.040360117886663896,0.046400809831560925,0.01387857891391141,0.991106801619663,0.9980792046907166,6.628687118794418,0.9603214402501904,0.040360117886663896
0.008,0.11589982527664532,0.028378610692992443,0.9902477996505533,0.9982171679497611,14.487478159580665,0.8912300148420914,0.03960719584355385,0.17832784126837187,0.0427611084921647,0.9903726556825367,0.9983428338301049,22.290980158546482,0.8282985471084962,0.03960719584355385,0.05347180928491877,0.01399611289382019,0.9901229436185699,0.9980915020694172,6.683976160614846,0.9541614825756867,0.03960719584355385
0.009,0.12521840419336053,0.0273277308450564,0.9892684368083867,0.9982341505049961,13.913156021484504,0.8827261309855091,0.0388542738004438,0.18976469722146216,0.04054138789204848,0.9893975293944429,0.9983642159540134,21.084966357940242,0.8175936455888374,0.0388542738004438,0.06067211116525889,0.01411407379806432,0.9891393442223305,0.9981040850559787,6.741345685028766,0.9478586163821808,0.0388542738004438
0.01,0.13453698311007573,0.026483478412227993,0.9882890739662201,0.9982511679233887,13.453698311007571,0.8742050675655801,0.03810135175733376,0.20108459936914214,0.0387365290470472,0.9884221691987383,0.9983854062128528,20.108459936914212,0.8069852531624827,0.03810135175733376,0.06798936685100931,0.014230427777408789,0.988155978733702,0.9981169296339247,6.798936685100931,0.9414248819686775,0.03810135175733376
0.011,0.14385556202679092,0.025790424539010016,0.9873097111240535,0.9982682203124029,13.077778366071904,0.8656667724703833,0.03734842971422371,0.21229780803717885,0.03723675120740061,0.9874465956160743,0.9984064247215908,19.299800730652624,0.7964632881322762,0.03734842971422371,0.07541331601640301,0.014344097870619422,0.9871728266320328,0.998130015903215,6.855756001491184,0.9348702568084905,0.03734842971422371
0.012,0.15317414094350612,0.02521134015494774,0.986330348281887,0.9982853077799445,12.764511745292175,0.8571111933770181,0.036595507671113664,0.22341295764208857,0.03596813787227218,0.9864708259152842,0.9984272883927727,18.617746470174048,0.7860192736416107,0.036595507671113664,0.08293532424492366,0.0144545424376233,0.9861898706484898,0.9981433271671163,6.911277020410305,0.9282031131124254,0.036595507671113664
