fpr,tpr,threshold
0.0,0.0,1.4358848413418637
2.1169995060334487e-05,0.0018231540565177757,0.4358848413418637
3.528332510055748e-05,0.0036463081130355514,0.4340206994421965
9.173664526144943e-05,0.007292616226071103,0.4330996372542278
9.879331028156093e-05,0.008204193254329991,0.4316377831079735
0.00010584997530167243,0.008204193254329991,0.4309167849264435
0.00010584997530167243,0.009115770282588878,0.4300429539043962
0.00011996330534189542,0.010027347310847767,0.428811546181112
0.0001411333004022299,0.010938924339106655,0.4281392326814753
0.0001623032954625644,0.01276207839562443,0.4260374048405304
0.0001623032954625644,0.013673655423883319,0.4252636738574975
0.00017641662550278738,0.013673655423883319,0.41981889269845024
0.00017641662550278738,0.014585232452142206,0.41916772643137096
0.00018347329052289887,0.015496809480401094,0.4170604496391819
0.00018347329052289887,0.016408386508659983,0.4074947589825703
0.00019052995554301038,0.016408386508659983,0.40189589427225453
0.00019052995554301038,0.018231540565177756,0.3956460137788872
0.00019758662056312186,0.019143117593436645,0.39528319814498
0.00019758662056312186,0.02187784867821331,0.3942435953513361
0.00021875661562345636,0.023701002734731084,0.3935768599218176
0.00022581328064356785,0.023701002734731084,0.3927334623617431
0.00024698327570390235,0.023701002734731084,0.3922694249446436
0.00024698327570390235,0.024612579762989972,0.390697560677438
0.0002681532707642368,0.024612579762989972,0.3872896588141204
0.0002822666008044598,0.024612579762989972,0.3862097629456285
0.0002963799308446828,0.024612579762989972,0.3858814088405538
0.0002963799308446828,0.02552415679124886,0.3853985740580399
0.0003034365958647943,0.02552415679124886,0.3848636956895885
0.0003246065909251288,0.02643573381950775,0.38454222928370185
0.0003246065909251288,0.027347310847766638,0.3839694217844983
0.00033166325594524026,0.027347310847766638,0.3837912295400573
0.0003457765859854633,0.02917046490428441,0.3836925492084616
0.00040222990614635526,0.032816773017319965,0.38281521259451423
0.00040928657116646674,0.032816773017319965,0.3827171045077138
0.0004233999012066897,0.032816773017319965,0.3825854081371562
0.0004304565662268012,0.032816773017319965,0.38229586612467975
0.0004304565662268012,0.03372835004557885,0.3819005062852113
0.00043751323124691273,0.03372835004557885,0.3817629715023355
0.0004445698962670242,0.03463992707383774,0.3814260425097283
0.0004516265612871357,0.03463992707383774,0.3812493344564708
0.0004586832263072472,0.03555150410209663,0.3810155909513816
0.0004586832263072472,0.03646308113035551,0.3808979672642451
0.0004798532213675817,0.037374658158614404,0.3808414575408451
0.0005010232164279161,0.041932543299908843,0.3805415497138448
0.0005010232164279161,0.04284412032816773,0.38042800025245466
0.0005151365464681392,0.04284412032816773,0.3804067536399127
0.0005151365464681392,0.044667274384685506,0.37978536152365605
0.0005363065415284736,0.04740200546946217,0.3792082298134253
0.0005363065415284736,0.04831358249772106,0.3791109476830842
0.0005574765365888081,0.05013673655423884,0.37905454075629136
0.0005786465316491426,0.05013673655423884,0.379000043481136
0.0005786465316491426,0.05104831358249772,0.3786821657498072
0.0005927598616893656,0.05104831358249772,0.3782285408038729
0.0006774398419307036,0.056517775752051046,0.37817218520113416
0.000684496506950815,0.056517775752051046,0.3777739628039393
0.0007127231670312611,0.05742935278030994,0.3777473096685306
0.0007127231670312611,0.05834092980856882,0.377551982969624
0.0007197798320513725,0.05834092980856882,0.3772165028411319
0.000726836497071484,0.06198723792160438,0.37633583273831134
0.000740949827111707,0.06198723792160438,0.3756499486549658
0.000740949827111707,0.06381039197812215,0.3751131647130381
0.00075506315715193,0.06381039197812215,0.375009308456611
0.00075506315715193,0.06472196900638104,0.3748143759639455
0.0007621198221720415,0.06472196900638104,0.37446661121904573
0.0007621198221720415,0.06654512306289881,0.37254308601317576
0.0007691764871921529,0.0674567000911577,0.372231466570908
0.0007691764871921529,0.06836827711941659,0.3720810620718764
0.0007762331522122645,0.06927985414767548,0.3717103097039977
0.0007903464822524874,0.06927985414767548,0.3712764056452714
0.000797403147272599,0.07019143117593436,0.3705074737049723
0.000797403147272599,0.07110300820419325,0.3704607765839947
0.0008044598122927105,0.07383773928896992,0.369897228694528
0.0008044598122927105,0.07474931631722881,0.369759508085404
0.0008115164773128219,0.07474931631722881,0.3697329337163361
0.0008256298073530449,0.07474931631722881,0.3696705341556103
0.0008326864723731564,0.07566089334548769,0.3695865188136893
0.0008467998024133794,0.07566089334548769,0.3692977309928167
0.0008467998024133794,0.07657247037374658,0.3691365858000756
0.0008609131324536024,0.07657247037374658,0.36865021424391975
0.0008820831275139369,0.07748404740200547,0.3686342591931235
0.0008891397925340484,0.07748404740200547,0.3684246116421755
0.0008891397925340484,0.07839562443026436,0.36814554731051613
0.0009032531225742714,0.07839562443026436,0.3677204368358485
0.0009314797826547174,0.07839562443026436,0.3676545856520216
0.0009314797826547174,0.08021877848678213,0.3672068080098181
0.0009314797826547174,0.0820419325432999,0.3671218531876133
0.0009455931126949404,0.0820419325432999,0.3666720738058895
0.0009455931126949404,0.0829535095715588,0.3665212825718777
0.0009597064427351634,0.08386508659981769,0.3663397156935964
0.0009597064427351634,0.08477666362807658,0.3657775786475185
0.0009808764377954979,0.08568824065633546,0.36531813977206895
0.0009879331028156094,0.08842297174111212,0.3652043862741881
0.0010091030978759438,0.08933454876937101,0.3649938758712276
0.0010232164279161669,0.08933454876937101,0.3648934567283677
0.0010232164279161669,0.0902461257976299,0.3646670046002503
0.0010726130830569472,0.097538742023701,0.3643353541733478
0.0010796697480770587,0.097538742023701,0.3642556316896731
0.0010796697480770587,0.09936189608021878,0.3633875648448712
0.0010937830781172818,0.09936189608021878,0.3627879358831022
0.0011220097381977278,0.09936189608021878,0.361591715965593
0.0011220097381977278,0.10027347310847767,0.3614531958013693
0.0011290664032178393,0.10118505013673655,0.3608493707861141
0.0011290664032178393,0.10300820419325434,0.3606734892679337
0.0011361230682379508,0.10300820419325434,0.36062788590874895
0.0011361230682379508,0.10391978122151321,0.3604593392934943
0.0011572930632982852,0.10391978122151321,0.3600726132664626
0.0011925763883988427,0.10756608933454877,0.35930177906893634
0.0012066897184390658,0.10756608933454877,0.3580989064344325
0.0012278597134994002,0.10756608933454877,0.35552742457881376
0.0012278597134994002,0.10847766636280766,0.35550649573135834
0.0012349163785195117,0.10847766636280766,0.3548133388554305
0.0012349163785195117,0.10938924339106655,0.3540163715923561
0.0012419730435396232,0.10938924339106655,0.35355505429406264
0.0012490297085597346,0.11121239744758432,0.3531591510668806
0.0012701997036200692,0.11303555150410209,0.3526378892869663
0.0012772563686401807,0.11303555150410209,0.35186898380085485
0.0013054830287206266,0.11668185961713765,0.3517821889368626
0.0013195963587608497,0.11668185961713765,0.35145059111771193
0.001326653023780961,0.11668185961713765,0.35131496821218755
0.0013548796838614072,0.11941659070191431,0.34996919876169
0.0013619363488815185,0.1203281677301732,0.3490319531744652
0.00136899301390163,0.1203281677301732,0.3460759532692677
0.0013831063439418531,0.12123974475843209,0.34519326668100603
0.0013831063439418531,0.12215132178669097,0.34422511142366585
0.0013901630089619647,0.12306289881494986,0.3437643947549565
0.0014042763390021875,0.12306289881494986,0.34268183902906313
0.0014042763390021875,0.12397447584320875,0.3407940000838107
0.001439559664102745,0.12397447584320875,0.3395567753993268
0.001439559664102745,0.12488605287146765,0.33944276524015193
0.0014466163291228565,0.12488605287146765,0.33891965266641216
0.0014466163291228565,0.12579762989972654,0.3384559841324505
0.0014607296591630796,0.12579762989972654,0.3384504064367502
0.001467786324183191,0.12579762989972654,0.3384139914474873
0.0014748429892033025,0.1267092069279854,0.3378142977985025
0.001481899654223414,0.1267092069279854,0.3376343707818241
0.001481899654223414,0.1276207839562443,0.3376049443784408
0.0014889563192435255,0.1276207839562443,0.3373848262106259
0.001496012984263637,0.12853236098450319,0.33673864271975434
0.0015030696492837484,0.12853236098450319,0.3364061739477879
0.00151012631430386,0.12944393801276208,0.3360373948289348
0.0015171829793239715,0.12944393801276208,0.3355362310651016
0.001524239644344083,0.13126709206927986,0.3350556390314278
0.0015312963093641946,0.13126709206927986,0.33479765780537024
0.0015454096394044174,0.13126709206927986,0.33465313484431464
0.001552466304424529,0.13126709206927986,0.3344485588281136
0.001552466304424529,0.13309024612579762,0.3343309606638227
0.001566579634464752,0.13309024612579762,0.3342788152916592
0.0015806929645049749,0.1340018231540565,0.33405268632450763
0.0015877496295250864,0.1340018231540565,0.3338839422683607
0.0015877496295250864,0.1349134001823154,0.33369896045254444
0.001608919624585421,0.1349134001823154,0.3333164277179546
0.0016230329546256439,0.1349134001823154,0.33286013495688105
0.0016230329546256439,0.13673655423883319,0.33248234473239624
0.001637146284665867,0.13673655423883319,0.33247693363733266
0.0016442029496859785,0.13673655423883319,0.3318772637604123
0.0016442029496859785,0.13764813126709208,0.3317893923854551
0.0016512596147060898,0.13764813126709208,0.331456472542706
0.001665372944746313,0.13764813126709208,0.3307926460520599
0.001665372944746313,0.13855970829535097,0.3299682155413266
0.001665372944746313,0.14038286235186873,0.3296526333388179
0.001665372944746313,0.14129443938012762,0.3295901433468519
0.0016865429398066473,0.14129443938012762,0.3289480038054115
0.0016865429398066473,0.1431175934366454,0.3281992086391076
0.0016935996048267588,0.1431175934366454,0.3280314132724793
0.001707712934866982,0.1431175934366454,0.32783958594196383
0.0017288829299273163,0.1431175934366454,0.3276079144015808
0.0017288829299273163,0.1440291704649043,0.3272192698729705
0.0017359395949474278,0.14494074749316319,0.3270330937441653
0.0017429962599675394,0.14494074749316319,0.3264467353421564
0.0017429962599675394,0.14767547857793983,0.324715923998653
0.001750052924987651,0.14767547857793983,0.3244122781560405
0.001750052924987651,0.1504102096627165,0.3237476270081955
0.0017571095900077622,0.1504102096627165,0.323723395099004
0.0017571095900077622,0.15132178669097537,0.3236883218550756
0.0017712229200479853,0.15314494074749316,0.32290609448342217
0.0018135629101686543,0.15314494074749316,0.3199921842378672
0.0018135629101686543,0.15405651777575205,0.3197986407025719
0.0018206195751887659,0.15587967183226983,0.3193945826370922
0.0018206195751887659,0.15679124886052873,0.31935697814978964
0.0018276762402088772,0.15679124886052873,0.31865216965759496
0.0018276762402088772,0.1577028258887876,0.3186445591312754
0.0018347329052289887,0.1577028258887876,0.31860633289952417
0.0018488462352692118,0.1577028258887876,0.3184324942009611
0.0018488462352692118,0.15861440291704648,0.31822027801956426
0.0018770728953496577,0.15861440291704648,0.31615542646619377
0.0018770728953496577,0.16043755697356427,0.3149830000169917
0.0018911862253898808,0.16043755697356427,0.31425475055935337
0.0018911862253898808,0.16317228805834094,0.3128403243670661
0.0019052995554301037,0.16317228805834094,0.30889343366754113
0.0019052995554301037,0.1640838650865998,0.30881415287380026
0.0019264695504904383,0.1640838650865998,0.3076033317363453
0.0019264695504904383,0.1649954421148587,0.3074651588654834
0.0019335262155105498,0.1649954421148587,0.3073414374518196
0.0019335262155105498,0.1659070191431176,0.30724561356268953
0.0019829228706513304,0.1659070191431176,0.3045175778059952
0.0019829228706513304,0.16681859617137648,0.30444932074360564
0.001997036200691553,0.16681859617137648,0.3041395615037133
0.0020040928657116645,0.16681859617137648,0.3022971025145061
0.0020040928657116645,0.16773017319963537,0.3022617571815096
0.0020182061957518876,0.16773017319963537,0.3017458878452838
0.0020182061957518876,0.16864175022789427,0.3012515504825317
0.002025262860771999,0.16864175022789427,0.3008376904508831
0.0020393761908122222,0.16864175022789427,0.29998695324226105
0.0020464328558323338,0.16864175022789427,0.2996689535069041
0.0020464328558323338,0.16955332725615316,0.29858333431930395
0.002081716180932891,0.16955332725615316,0.2979370460853045
0.0021169995060334487,0.16955332725615316,0.2976119840337876
0.0021240561710535602,0.16955332725615316,0.2969741064175028
0.0021240561710535602,0.17046490428441202,0.2963653453908027
0.0021734528261943406,0.17046490428441202,0.2936888482264088
0.0021734528261943406,0.17137648131267091,0.2933621143308151
0.002180509491214452,0.1722880583409298,0.2932265678801829
0.002194622821254675,0.1722880583409298,0.2930067171430483
0.002194622821254675,0.1741112123974476,0.2928587986806293
0.002251076141415567,0.1741112123974476,0.2912339182387873
0.00226518947145579,0.1741112123974476,0.2908164321853619
0.0022722461364759017,0.1741112123974476,0.2906659216271177
0.0022722461364759017,0.17502278942570648,0.2906658947201309
0.002279302801496013,0.17502278942570648,0.2902146776131513
0.0023004727965563474,0.17502278942570648,0.2901551897537877
0.0023004727965563474,0.17775752051048313,0.28944944137505
0.0023145861265965705,0.17775752051048313,0.28855720902185783
0.002321642791616682,0.17775752051048313,0.2880264147878538
0.002321642791616682,0.17866909753874202,0.2878496031630013
0.002335756121656905,0.17866909753874202,0.28713620580382226
0.0023569261167172392,0.17866909753874202,0.2870025808242685
0.002378096111777574,0.17866909753874202,0.2864486728485537
0.002392209441817797,0.17958067456700091,0.2862357273596556
0.00240632277185802,0.17958067456700091,0.28565348232882104
0.00240632277185802,0.1814038286235187,0.2844999527180141
0.0024839460870792465,0.1814038286235187,0.283606831425602
0.0024839460870792465,0.18231540565177756,0.2835566496928445
0.002491002752099358,0.18231540565177756,0.28354298869930955
0.002491002752099358,0.18322698268003645,0.28289802564702243
0.0025051160821395807,0.18322698268003645,0.2826970763607834
0.0025192294121798037,0.18322698268003645,0.2825643363281605
0.0025192294121798037,0.18413855970829535,0.2824935774515898
0.00254745607226025,0.18413855970829535,0.2819728939066877
0.002561569402300473,0.18413855970829535,0.2807252079129732
0.0025686260673205845,0.18413855970829535,0.2806945241461276
0.0025686260673205845,0.18505013673655424,0.28040259945150825
0.002582739397360807,0.18505013673655424,0.2801122859837841
0.002582739397360807,0.18596171376481313,0.28000608660401805
0.0025968527274010302,0.18596171376481313,0.27985329209577936
0.0025968527274010302,0.18869644484958978,0.2792235633986171
0.002618022722461365,0.18869644484958978,0.2784344548390468
0.002618022722461365,0.18960802187784867,0.2781746963631627
0.002632136052501588,0.18960802187784867,0.277904635245917
0.002632136052501588,0.19051959890610756,0.2776447078056307
0.0026391927175216994,0.19051959890610756,0.2775691075697113
0.0026391927175216994,0.19234275296262535,0.27655754641494684
0.0026391927175216994,0.19325432999088424,0.2763200221460684
0.002653306047561922,0.19325432999088424,0.2759654133162947
0.002653306047561922,0.19416590701914313,0.2759521300727569
0.0026744760426222567,0.19416590701914313,0.2755836676763143
0.0026744760426222567,0.1959890610756609,0.2743419884091665
0.0026815327076423682,0.1959890610756609,0.2726688710211605
0.002702702702702703,0.1959890610756609,0.2715601942017514
0.002752099357843483,0.1959890610756609,0.2691875460796497
0.002752099357843483,0.19690063810391978,0.2686235276157379
0.002773269352903818,0.19690063810391978,0.26830263684891953
0.002773269352903818,0.19781221513217867,0.2676588569216383
0.0027803260179239293,0.19781221513217867,0.2675385071999869
0.0027803260179239293,0.19872379216043756,0.26738218197765296
0.0028014960129842635,0.19872379216043756,0.2668322943147891
0.0028014960129842635,0.19963536918869645,0.2662987965843251
0.002808552678004375,0.19963536918869645,0.2659867994723896
0.002808552678004375,0.20054694621695535,0.2659411438005242
0.002822666008044598,0.20054694621695535,0.2641466039765563
0.002836779338084821,0.20054694621695535,0.264097370958588
0.002857949333145156,0.20054694621695535,0.2636154799551878
0.002857949333145156,0.2014585232452142,0.2635907409665986
0.002865005998165267,0.2014585232452142,0.2635306707551844
0.002865005998165267,0.2023701002734731,0.2635059891327992
0.0028720626631853785,0.2023701002734731,0.2633750146461098
0.0028720626631853785,0.203281677301732,0.2632106981696796
0.00287911932820549,0.203281677301732,0.26293591060615884
0.00287911932820549,0.2041932543299909,0.26280140631252746
0.0029144026533060477,0.2041932543299909,0.2617245488156277
0.0029144026533060477,0.20510483135824978,0.26118095336391395
0.0030131959635876083,0.20510483135824978,0.2567740897566415
0.0030131959635876083,0.20601640838650867,0.2566098240739334
0.00302025262860772,0.20601640838650867,0.25640397386494546
0.00302025262860772,0.20692798541476753,0.2563540771503817
0.0030273092936278314,0.20692798541476753,0.2563244106296381
0.0030273092936278314,0.20875113947128532,0.2558195533376003
0.003062592618728389,0.20875113947128532,0.2547739563782781
0.003062592618728389,0.2105742935278031,0.25433423039616504
