fpr,tpr,ppv,acc,npv,LR+,LR-,threshold,tpr_upper,ppv_upper,acc_upper,npv_upper,LR+_upper,LR-_upper,threshold_upper,tpr_lower,ppv_lower,acc_lower,npv_lower,LR+_lower,LR-_lower,threshold_lower
0.0,0.0,0.07134553028266633,0.9957394980285108,0.9957394980285109,60.65483175937582,1.0,2.0,0.0,0.23781820116232996,0.9957394980285108,0.9957394980285109,90.17607216480705,1.0,2.0,0.0,0.17495597310046837,0.9957394980285108,0.9957394980285109,51.17402399421058,1.0,2.0
0.0009852029184851672,0.05672969966629588,0.07124820936389492,0.9950001895662725,0.9959762752075919,57.58174138737083,0.9442005294509543,0.0410179439571824,0.06742213345825061,0.2264935249165047,0.9950457447015231,0.9960217046577605,68.434768303283,0.9334975510534459,0.0410179439571824,0.04603726587434115,0.16662473628616034,0.9949546344310217,0.9959308499013909,46.72871447145867,0.9549035078484629,0.0410179439571824
0.0029365710179002327,0.11457174638487208,0.0710554481238163,0.9933035714285714,0.996214715057445,39.01548632281862,0.8880360344968825,0.0296522506155255,0.1292938103997146,0.15852368485078047,0.9933662948113311,0.9962774189049493,44.028838264625016,0.8732706107666468,0.0296522506155255,0.09984968237002957,0.1270081026458887,0.9932408480458118,0.9961520191023712,34.002134381012226,0.9028014582271182,0.0296522506155255
0.00490221742048175,0.15406006674082315,0.07086127643563954,0.9915145397330907,0.9963758015054364,31.426608313444284,0.8501073442916428,0.0248253162308012,0.17074667427274315,0.12970096892756314,0.9915856330573779,0.9964470367173225,34.83049804346776,0.8333385323979368,0.0248253162308012,0.13737345920890315,0.10706447745849548,0.9914434464088036,0.99630457647792,28.022718583420808,0.8668761561853491,0.0248253162308012
0.006963052510839612,0.19076751946607343,0.07065770176014188,0.9896188770094025,0.9965253482413009,27.39711055878142,0.8149067188084257,0.0213023419502904,0.20892861807917507,0.11377742626111408,0.9896962524058481,0.9966030627870516,30.00531990157033,0.796618276813371,0.0213023419502904,0.1726064208529718,0.09589404582809603,0.9895415016129571,0.996447645814878,24.788901215992514,0.8331951608034802,0.0213023419502904
0.007993470056018543,0.20745272525027808,0.07055591442239303,0.9886639369123446,0.9965932237427202,25.95277442668096,0.7989335259662828,0.019927204877681,0.2261951341254378,0.10800089630973068,0.9887437889823076,0.9966735202699892,28.29748939324895,0.7800400930004553,0.019927204877681,0.18871031637511837,0.0917451378854481,0.9885840848423815,0.9965129401525117,23.608059460112976,0.8178269589321102,0.019927204877681
0.008990571560475754,0.22135706340378197,0.07045741813020652,0.9877303230209281,0.9966494351905035,24.621022358234633,0.7857068906219132,0.0189227734991185,0.24054680443068419,0.10272006420844415,0.9878120809504056,0.996731740353004,26.755451843370366,0.7663430576691642,0.0189227734991185,0.20216732237687976,0.08776943679598927,0.9876485650914506,0.9965671436195846,22.486592873098903,0.8050707235746623,0.0189227734991185
0.010868168426864151,0.2436040044493882,0.07027194420530161,0.985955508795875,0.9967386951423345,22.414448771997595,0.764706959584572,0.0171828775436475,0.2634453019677047,0.09397048719695769,0.9860400426830688,0.9968239719077867,24.240082746280915,0.7446476541563355,0.0171828775436475,0.2237627069310717,0.08096176421612788,0.9858709749086814,0.9966534329662277,20.588814797714274,0.7847662650128086,0.0171828775436475
0.01298849644708223,0.26807563959955505,0.07006249266272838,0.9839484758871702,0.9968371162960613,20.639466676666512,0.7415560586333161,0.0155365289827464,0.2885502206342057,0.08680433383902589,0.9840357078800337,0.9969253215942566,22.215829354060947,0.7208120440388065,0.0155365289827464,0.2476010585649044,0.07541464054505553,0.9838612438943066,0.996748926604825,19.063103999272077,0.7623000732278257,0.0155365289827464
0.014982699455996649,0.2875417130144605,0.06986550007835535,0.9820457044282682,0.9969147621765739,19.191582522158605,0.7232952016092148,0.0143004935992265,0.3084627591092232,0.08095856453914921,0.9821348385864006,0.9970050875936128,20.587929432553935,0.7020559339504554,0.0143004935992265,0.2666206669196978,0.07075377012047088,0.9819565702701358,0.9968244531244299,17.795235611763275,0.7445344692679743,0.0143004935992265
0.015967902374481816,0.29699666295884314,0.06976817915958394,0.9811049818016379,0.9969525426017184,18.599604130438024,0.7144109818546699,0.0137774221924678,0.3181173346334481,0.07854668138935936,0.9811949664649466,0.9970438281926989,19.92229957153477,0.6929475847504807,0.0137774221924678,0.2758759912842382,0.06883476397926694,0.981014997138329,0.9968612737247402,17.276908689341283,0.7358743789588594,0.0137774221924678
0.021967169421585938,0.35372636262513907,0.0691755558836837,0.9753729716408857,0.997180631276553,16.102500774521797,0.6607893080569199,0.0113617067310604,0.3758265106100192,0.06820975764063271,0.9754671293649455,0.9972767806207261,17.10855428832424,0.6381927782739575,0.0113617067310604,0.33162621464025893,0.06067446014804942,0.9752788139168259,0.9970845004704735,15.096447260719351,0.6833858378398823,0.0113617067310604
0.02494181591459671,0.37652947719688545,0.0688817125299053,0.972508151349712,0.9972715634112029,15.096313696090144,0.639418788518682,0.0105772769598194,0.39892497398187193,0.06405161589807029,0.9726035674079169,0.99736931293311,15.994223329521445,0.6164504188864705,0.0105772769598194,0.354133980411899,0.05727182895039469,0.9724127352915071,0.997173833047761,14.198404062658845,0.6623871581508933,0.0105772769598194
0.0289992337310634,0.40266963292547275,0.06848091019535157,0.9685793903548681,0.9973747635087239,13.885526654248835,0.6151698204830104,0.0097185269348364,0.42533876974723295,0.05905129588371297,0.9686759722569892,0.997474141558101,14.66724168272138,0.5918236629831907,0.0097185269348364,0.38000049610371256,0.053091001849184166,0.968482808452747,0.9972754052593845,13.103811625776292,0.6385159779828301,0.0097185269348364
0.03398950068773827,0.43381535038932145,0.06798795858505295,0.9637430808310585,0.9974984826257578,12.763216334796603,0.5861061034158181,0.008883279653817,0.4567232225204103,0.054368254343785324,0.9638406798654356,0.997599451237463,13.43718540370243,0.5623922078138575,0.008883279653817,0.4109074782582326,0.049182592840560785,0.9636454817966813,0.9973975344503687,12.089247265890778,0.6098199990177787,0.008883279653817
0.03883460489555421,0.4582869855394883,0.0675093465304187,0.9590228806490749,0.9975943073507,11.800995189008685,0.5636002057706687,0.0082568109341191,0.4813176593430556,0.05036013422802689,0.9591210028802197,0.9976963486309293,12.394040331749505,0.5396390083317361,0.0082568109341191,0.43525631173592105,0.045761289428215605,0.9589247584179301,0.997492286941266,11.207950046267865,0.5875614032096013,0.0082568109341191
0.04392481997439424,0.48164627363737483,0.06700652178343314,0.9540538747346072,0.9976855760730287,10.965241836350113,0.5421683746133255,0.0077410036971706,0.5047419381366245,0.0468629669313465,0.9541522738587391,0.9977884690252696,11.49104170332084,0.5180116294307645,0.0077410036971706,0.4585506091381251,0.04275768739189215,0.9539554756104753,0.9975827043394492,10.439441969379384,0.5663251197958865,0.0077410036971706
0.04599279421633533,0.4905450500556173,0.0668022418838864,0.9520326243554748,0.9977202985512945,10.66569358122168,0.534015830127712,0.0075509408207953,0.5136521577965958,0.04560600752590291,0.9521310722335606,0.9978234728425817,11.168100711179692,0.5097947261351093,0.0075509408207953,0.46743794231463887,0.041673750411963535,0.9519341764773889,0.9976171455941093,10.16328645126367,0.5582369341203147,0.0075509408207953
0.04941482754189492,0.5027808676307007,0.06646420448969974,0.9486773013345465,0.9977669371819946,10.17469639460813,0.5230663666713286,0.0072741707830869,0.5258917503980316,0.04355270688970588,0.9487757652961396,0.9978705095322714,10.64238765079509,0.4987540973061661,0.0072741707830869,0.47966998486336987,0.03987741352125148,0.9485788373729536,0.9976633863297346,9.707005138421168,0.5473786360364911,0.0072741707830869
0.05796753113859949,0.5283648498331479,0.06561934607891612,0.9402700371549894,0.9978624022263284,9.11484135092515,0.5006570004289767,0.0067304635498691,0.5514388711065059,0.0391111652695167,0.9403683440681146,0.9979667682631789,9.512892135910082,0.47616312995628823,0.0067304635498691,0.5052908285597899,0.035955771072344656,0.9401717302418641,0.9977580580161175,8.716790565940219,0.525150870901665,0.0067304635498691
0.0708418011603501,0.5661846496106785,0.06434759204376325,0.9276117493175615,0.998006282765337,7.992239614703218,0.46689073069696657,0.0061491302006455,0.5890925217417673,0.03435778781178739,0.9277093483519386,0.9981113633300595,8.315606211202324,0.4422362938532767,0.0061491302006455,0.5432767774795897,0.031770559748364874,0.9275141502831844,0.9979012243239229,7.6688730182041125,0.49154516754065647,0.0061491302006455
0.10161392420124793,0.6329254727474972,0.06130784131759658,0.8972550803760996,0.9982547900723998,6.228727782365522,0.4085932954004636,0.0052701337995333,0.6552050352632277,0.02684846799419442,0.8973500024961217,0.9983605418054877,6.4479847660010075,0.3837937541832627,0.0052701337995333,0.6106459102317667,0.02506833227407003,0.8971601582560773,0.998149060740527,6.009470798730036,0.4333928366176645,0.0052701337995333
0.10235639596590342,0.6340378197997776,0.0612344980164935,0.8965205110706704,0.9982586327355873,6.194413293048985,0.4076920712803536,0.005254181954908,0.6563031393461664,0.026702393242577567,0.8966153725084937,0.998364405094692,6.411940681897315,0.38288788457827466,0.005254181954908,0.6117725002533888,0.02493579478254378,0.8964256496328472,0.9981528827863498,5.976885904200654,0.4324962579824326,0.005254181954908
0.15290396889233684,0.7013348164627363,0.056241276674408106,0.8464750151653018,0.9984936970900585,4.586766593067065,0.35257535458728206,0.0045103946458654,0.7224895834488574,0.01981687137329892,0.8465651450917526,0.9986002407543829,4.725119881993244,0.3276020738620034,0.0045103946458654,0.6801800494766153,0.01867805617984447,0.846384885238851,0.9983871761582367,4.448413304140885,0.3775486353125608,0.0045103946458654
0.1538582354872947,0.7024471635150167,0.056147011726516,0.8455295533818622,0.998497608811033,4.565548027313906,0.35165837329439065,0.0045008770729411,0.7235792376799063,0.019725503126644717,0.8456195866255034,0.9986041590504787,4.702895723379449,0.32668374723151145,0.0045008770729411,0.6813150893501271,0.01859476383073716,0.8454395201382211,0.9983910813068063,4.428200331248363,0.37663299935726985,0.0045008770729411
0.18961348633328415,0.7363737486095662,0.05261501461409977,0.8100711821352745,0.9986100236647869,3.8835515492565755,0.3253092776650701,0.0041946609872133,0.7567393258080612,0.01678953273724168,0.8101579497170792,0.9987172639678336,3.9909572912864353,0.30017858156507216,0.0041946609872133,0.7160081714110711,0.015900212525132032,0.8099844145534698,0.9985028063897751,3.776145807226716,0.3504399737650681,0.0041946609872133
0.1989372183009771,0.7441601779755284,0.05169399200601679,0.8008203480436762,0.9986353428404448,3.7406785132064617,0.3193754944922611,0.0041306957338955,0.7643285355467249,0.01617326450300244,0.8009062753708699,0.9987427862055045,3.8420590278403965,0.29419849459667213,0.0041306957338955,0.7239918204043319,0.015332822779132014,0.8007344207164824,0.9985279225901154,3.639297998572527,0.3445524943878501,0.0041306957338955
0.24396146761918813,0.7769744160177976,0.04724637900322711,0.7561277297543222,0.998739398054712,3.1848243232845954,0.29499235082619546,0.0038965670121768,0.7962156955649404,0.013772151603626586,0.7562097072637668,0.9988480297743191,3.2636944814899786,0.26954222001533473,0.0038965670121768,0.7577331364706548,0.013115248302942703,0.7560457522448776,0.9986307899614562,3.105954165079212,0.3204424816370562,0.0038965670121768
0.26697095317192504,0.7931034482758621,0.044973441893080515,0.7332849939338794,0.9987937899638137,2.970748086459863,0.28224877666091114,0.0038126195308239,0.8118272827275913,0.012844004639408022,0.7333647668674748,0.9989028304355076,3.040882437142094,0.25670567638030156,0.0038126195308239,0.7743796138241329,0.012258804033581825,0.7332052210002838,0.9986847732952893,2.9006137357776325,0.30779187694152077,0.0038126195308239
0.3089943791079868,0.8186874304783093,0.04082225806558248,0.691549609493479,0.9988785651137431,2.6495220814104057,0.26238942787127534,0.0036982450863499,0.8364958863701609,0.011450558277720528,0.6916254824549154,0.9989886006456404,2.7071556731387134,0.23661763187797666,0.0036982450863499,0.8008789745864576,0.010968355953282855,0.6914737365320426,0.9987685538193289,2.591888489682098,0.288161223864574,0.0036982450863499
0.30997244287488873,0.8192436040044494,0.04072564237086015,0.6905780823475888,0.9988804183446037,2.642956246065761,0.2619553293619794,0.0036957918346226,0.8370307640930891,0.011422056050528975,0.6906538645782136,0.9989904784851371,2.7003392828404813,0.2361778659766807,0.0036957918346226,0.8014564439158097,0.010941923367260367,0.690502300116964,0.9987703824523498,2.58557320929104,0.28773279274727814,0.0036957918346226
0.3169783302952277,0.8231368186874305,0.04003358250404128,0.6836186305732485,0.9988932817328842,2.5968236311951554,0.2589422695608127,0.0036779299080353,0.8407731389873855,0.011221816594365703,0.6836937701506561,0.9990035307297214,2.6524625144069156,0.23312124354918104,0.0036779299080353,0.8055004983874755,0.010756095730723591,0.6835434909958407,0.9987830570672924,2.5411847479833947,0.2847632955724443,0.0036779299080353
0.3179968492544346,0.8236929922135706,0.03993297053970756,0.6826068205944799,0.9988951123534804,2.5902551995240684,0.2585134798771687,0.0036755602478481,0.8413075084515957,0.011193306131453988,0.6826818672756387,0.9990053898998588,2.6456473088462946,0.23268586277779177,0.0036755602478481,0.8060784759755455,0.01072962509299522,0.6825317739133209,0.9987848591509045,2.534863090201842,0.2843410969765457,0.0036755602478481
0.40998481740429965,0.8620689655172413,0.03084615866746468,0.5911742682741887,0.9990007373591261,2.102685096914519,0.23377539858541913,0.0035251634472337,0.8780077518751215,0.00907996597177046,0.5912421755048896,0.9991161062897153,2.1415616252181575,0.2067612016155049,0.0035251634472337,0.8461301791593612,0.008753187889774978,0.5911063610434878,0.998885395068991,2.0638085686108814,0.2607895955553333,0.0035251634472337
0.5439747940354768,0.9098998887652948,0.017610278639870976,0.457958939945405,0.9991553349461917,1.6726875927746632,0.19757704191841224,0.0033882353671096,0.9231345465760432,0.007208737474118171,0.45801532623109964,0.9992793169967069,1.697017135164977,0.16855527374058482,0.0033882353671096,0.8966652309545464,0.007003486776489492,0.4579025536597103,0.9990313836571296,1.6483580503843493,0.22659881009623967,0.0033882353671096
0.5609897719754985,0.9154616240266963,0.015929494656258585,0.4410401501364877,0.9991767407599982,1.6318686538667937,0.19256584602531301,0.0033781642244784,0.92832041892763,0.0070306236495172834,0.44109493505751407,0.9993018760156761,1.6547902748005445,0.16327542388914354,0.0033781642244784,0.9026028291257626,0.0068371834800338965,0.4409853652154613,0.9990516368399399,1.6089470329330429,0.2218562681614825,0.0033781642244784
0.7569832801069921,0.9621802002224694,0.0,0.24608071731877462,0.9993345598308999,1.2710719318483161,0.15562632807397522,0.003313655728857,0.9709976108794236,0.005458456319047903,0.24611828391426202,0.999489623174912,1.2827200235415803,0.11934318401361511,0.003313655728857,0.9533627895655152,0.005359853637498232,0.24604315072328725,0.999179544593262,1.2594238401550517,0.19190947213433532,0.003313655728857
0.7597247143149508,0.9627363737486095,0.0,0.24335333257506825,0.9993368634631564,1.2672173954702999,0.15508722066503047,0.0033131243664369,0.9714912395864371,0.005441616765270113,0.24339063269823044,0.9994925843660186,1.2787411298873403,0.11865040689591319,0.0033131243664369,0.953981507910782,0.00534406358462946,0.24331603245190608,0.9991811910753559,1.2556936610532592,0.19152403443414773,0.0033131243664369
0.904965993841292,0.9899888765294772,0.0,0.0988469631483166,0.9995494706279878,1.0939514669797594,0.10534253868877304,0.0032918234040619,0.994590486587483,0.00468047146698702,0.09886656831704076,0.9997565059016449,1.0990363100449372,0.056921870719446405,0.0032918234040619,0.9853872664714715,0.004637362616215284,0.09882735797959244,0.9993425210846657,1.0888666239145814,0.15376320665809967,0.0032918234040619
0.9146585819741182,0.9916573971078977,0.0,0.08920277904155292,0.9995819048415419,1.0841831221520843,0.09775561603127127,0.0032897223739095,0.9958616115625255,0.004636993739897446,0.08922069110552543,0.9997925581709675,1.0887796071547766,0.04849214523503031,0.0032897223739095,0.9874531826532699,0.00459802190318695,0.08918486697758042,0.9993713402614819,1.079586637149392,0.14701908682751222,0.0032897223739095
0.9519511301276956,0.9961067853170189,0.0,0.052088072490142565,0.9996534310327756,1.0463843718357688,0.08102614470075524,0.0032869675231968,0.9989852464710542,0.0044700644034280064,0.05210033617956419,0.9999096447927519,1.0494081207057862,0.021119196593855052,0.0032869675231968,0.9932283241629836,0.004444418937966809,0.05207580880072094,0.9993973485420085,1.0433606229657515,0.14093309280765542,0.0032869675231968
1.0,1.0,0.0,0.004260501971489233,1.000342531716792,1.0,0.0,0.0032866760546088,1.0,0.004260501971489233,0.004260501971489233,0.9999175189910959,1.0,0.01923377555717872,0.0032866760546088,1.0,0.004260501971489233,0.004260501971489233,0.9994183291496117,1.0,0.13602690872220619,0.0032866760546088
